Longitude,Latitude,Plot,TFamily,Line,Rep,SC,SC_logT,SC_sqrtT,DT,DT_logT,DT_sqrt_T,DPS,DPS_logT,DPS_sqrtT,15NT1,15NT1_logT,15NT1_sqrtT,15NT2,15NT2_logT,15NT2_sqrtT,15NT3,15NT3_logT,15NT3_sqrtT,AR,AR_logT,AR_sqrtT,PDM,PDM_logT,PDM_sqrtT,PTN,PTN_logT,PTN_sqrtT,GDM,GDM_logT,GDM_sqrtT,GTN,GTN_logT,GTN_sqrtT
8,5,8.05,TB,B 15,1,12,1.113943352,3.535533906,92,1.968482949,9.617692031,92,1.968482949,9.617692031,123.94,2.096686786,11.15507807,102.61,2.015401797,10.15431088,88.86,1.953589525,9.453294764,2.67,0.56427143,1.779513042,230.67,2.36486355,15.2041661,1.3,0.361727836,1.341640786,NA,NA,NA,NA,NA,NA
8,6,8.06,TB,B 52,1,15,1.204119983,3.937003937,80,1.908485019,8.972179222,85,1.934498451,9.246621004,91.11,1.964302847,9.571267695,89.41,1.956225526,9.482187797,82.57,1.922028426,9.114042537,3.33,0.636822098,1.957890021,180.67,2.259275248,13.45981674,1.15,0.33243846,1.284523258,20.2,1.325652471,4.546060566,1.915,0.464638559,1.554027027
8,7,8.07,TD,D 31,2,13,1.146128036,3.674234614,85,1.934498451,9.246621004,85,1.934498451,9.246621004,120.38,2.084141461,10.994472,87.14,1.945184735,9.361750493,89.21,1.95526689,9.471670166,1.67,0.425968732,1.471960144,244.83,2.39064077,15.66312017,1.15,0.33243846,1.284523258,71.9,1.862926063,8.510777481,1.97,0.472756449,1.571623365
8,8,8.08,TD,D 106,2,6,0.84509804,2.549509757,73,1.86923172,8.5732141,80,1.908485019,8.972179222,101.94,2.012587122,10.12129938,90.98,1.963710987,9.564712428,82.62,1.922302267,9.116933677,5.00,0.77815125,2.34520788,283.00,2.45331834,16.83745824,1.04,0.309630167,1.240967365,NA,NA,NA,NA,NA,NA
8,9,8.09,T,Positive,2,14,1.176091259,3.807886553,122,2.089905111,11.06797181,128,2.11058971,11.33578405,113.71,2.059618676,10.68712286,124.34,2.098103654,11.17336252,109.09,2.04174677,10.46851091,10.33,1.054357662,3.291402943,543.83,2.73626367,23.33095226,0.995,0.2999429,1.222701926,23.0,1.38081401,4.85111671,1.55,0.40654018,1.431782106
8,10,8.10,TD,D 53,2,4,0.698970004,2.121320344,80,1.908485019,8.972179222,85,1.934498451,9.246621004,119.97,2.082681225,10.97592762,97.97,1.995485204,9.922994234,72.39,1.865650613,8.537699889,5.00,0.77815125,2.34520788,279.50,2.447932866,16.73320053,1.12,0.326335861,1.272792206,5.4,0.806179974,2.42899156,2.03,0.481442629,1.590597372
8,11,8.11,TD,D 90,2,13,1.146128036,3.674234614,85,1.934498451,9.246621004,85,1.934498451,9.246621004,97.20,1.992102545,9.884228742,106.03,2.029500717,10.32127972,107.25,2.034425978,10.38024661,1.33,0.367976785,1.354006401,162.83,2.214402267,12.78019301,0.79,0.252853031,1.135781669,70.3,1.85308953,8.414273587,1.65,0.423245874,1.46628783
8,12,8.12,TD,D 89,2,13,1.146128036,3.674234614,80,1.908485019,8.972179222,92,1.968482949,9.617692031,104.96,2.025146013,10.26942021,98.58,1.998178958,9.953972449,78.74,1.901660697,8.901525028,1.00,0.301029996,1.224744871,111.17,2.049863814,10.56724499,0.9,0.278753601,1.183215957,1.7,0.436692598,1.494434118,2.12,0.494154594,1.618641406
9,1,9.01,TB,B 85,1,12,1.113943352,3.535533906,85,1.934498451,9.246621004,92,1.968482949,9.617692031,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33,0.522878745,1.683250823,189.33,2.279514854,13.77800179,1.67,0.426511261,1.473091986,1.5,0.397940009,1.414213562,2.1,0.491361694,1.61245155
9,2,9.02,N,Negative,1,13,1.146128036,3.674234614,58,1.770852012,7.64852927,65,1.819543936,8.093207028,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,0,0.707106781,233.17,2.369525074,15.28615932,0.51,0.178976947,1.004987562,209.4,2.322976925,14.48677558,1.63,0.419955748,1.459451952
9,3,9.03,TB,B 44,1,2,0.477121255,1.58113883,85,1.934498451,9.246621004,92,1.968482949,9.617692031,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.50,0.653212514,2,232.25,2.367821652,15.2561463,1.37,0.374748346,1.367479433,NA,NA,NA,NA,NA,NA
9,4,9.04,TB,B 77,1,5,0.77815125,2.34520788,85,1.934498451,9.246621004,92,1.968482949,9.617692031,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33,0.636822098,1.957890021,231.00,2.365487985,15.21512405,1.46,0.390935107,1.4,0.2,0.06694679,0.816496581,2.27,0.514547753,1.664331698
9,5,9.05,TB,B 53,1,10,1.041392685,3.240370349,80,1.908485019,8.972179222,85,1.934498451,9.246621004,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33,0.522878745,1.683250823,141.67,2.154322514,11.92336642,1.3,0.361727836,1.341640786,7.4,0.924279286,2.810693865,2.12,0.494154594,1.618641406
9,6,9.06,TB,B 36,1,10,1.041392685,3.240370349,80,1.908485019,8.972179222,85,1.934498451,9.246621004,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.67,0.669006781,2.041241452,281.50,2.451018452,16.79285562,0.94,0.28780173,1.2,NA,NA,NA,NA,NA,NA
9,7,9.07,TD,D 19,2,13,1.146128036,3.674234614,85,1.934498451,9.246621004,85,1.934498451,9.246621004,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.00,0.602059991,1.870828693,238.67,2.379607636,15.46501428,1.29,0.359835482,1.337908816,1.1,0.315270435,1.251665557,3.78,0.679427897,2.068816087
9,8,9.08,TD,D 32,2,15,1.204119983,3.937003937,85,1.934498451,9.246621004,92,1.968482949,9.617692031,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00,0.301029996,1.224744871,257.17,2.411900167,16.05199884,0.94,0.28780173,1.2,6.6,0.882714228,2.670830083,2.32,0.521138084,1.679285562
9,9,9.09,N,Negative,2,13,1.146128036,3.674234614,58,1.770852012,7.64852927,65,1.819543936,8.093207028,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,0,0.707106781,225.17,2.354428597,15.02220579,0.38,0.139879086,0.938083152,211.6,2.327631347,14.56479774,1.42,0.383815366,1.385640646
9,10,9.10,TD,D 13,2,9,1,3.082207001,85,1.934498451,9.246621004,92,1.968482949,9.617692031,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33,0.636822098,1.957890021,103.67,2.019808393,10.20620726,1.09,0.320146286,1.260952021,NA,NA,NA,NA,NA,NA
9,11,9.11,TD,D 27,2,12,1.113943352,3.535533906,80,1.908485019,8.972179222,80,1.908485019,8.972179222,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.124938737,0.912870929,220.50,2.345373731,14.86606875,0.69,0.227886705,1.090871211,37.1,1.580544849,6.12916525,1.88,0.459392488,1.542724862
9,12,9.12,TD,D 80,2,13,1.146128036,3.674234614,80,1.908485019,8.972179222,80,1.908485019,8.972179222,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,0.22184875,1.08012345,184.00,2.267171728,13.58307771,0.81,0.257678575,1.144552314,75.2,1.881954971,8.700574694,1.86,0.456366033,1.53622915
10,1,10.01,TB,B 62,1,12,1.113943352,3.535533906,80,1.908485019,8.972179222,85,1.934498451,9.246621004,77.72,1.896106737,8.844429022,57.97,1.770637641,7.646625687,69.71,1.849508468,8.379409223,3.33,0.636822098,1.957890021,181.83,2.262055377,13.50308607,1.66,0.424881637,1.469693846,NA,NA,NA,NA,NA,NA
10,2,10.02,TB,B 13,1,6,0.84509804,2.549509757,80,1.908485019,8.972179222,85,1.934498451,9.246621004,103.97,2.021051303,10.22089242,89.95,1.958812868,9.510632398,77.58,1.895337401,8.836548625,3.33,0.636822098,1.957890021,207.00,2.318063335,14.40486029,1,0.301029996,1.224744871,30.7,1.500602351,5.582711408,1.81,0.44870632,1.519868415
10,3,10.03,TB,B 65,1,12,1.113943352,3.535533906,85,1.934498451,9.246621004,92,1.968482949,9.617692031,105.30,2.026553471,10.28615312,93.51,1.975471137,9.695801057,92.69,1.971694593,9.6535119,2.33,0.522878745,1.683250823,205.83,2.315620531,14.36430762,1.37,0.374748346,1.367479433,1.1,0.322219295,1.264911064,2.28,0.515873844,1.6673332
10,4,10.04,T,Positive,1,13,1.146128036,3.674234614,114,2.06069784,10.70046728,122,2.089905111,11.06797181,91.32,1.965296199,9.582279775,95.31,1.983652115,9.788040013,87.40,1.946443571,9.375405606,11.33,1.091080469,3.43996124,311.50,2.494850022,17.66352173,1.29,0.359835482,1.337908816,10.8,1.073107098,3.366501646,1.77,0.442479769,1.506651917
10,5,10.05,TB,B 34,1,8,0.954242509,2.915475947,80,1.908485019,8.972179222,80,1.908485019,8.972179222,131.55,2.122387777,11.49140789,100.33,2.00573524,10.04138168,111.54,2.051312708,10.58496586,2.00,0.477121255,1.58113883,213.50,2.331427297,14.62873884,1.03,0.307496038,1.236931688,8.8,0.992700761,3.055050463,1.78,0.444044796,1.509966887
10,6,10.06,TB,B 46,1,13,1.146128036,3.674234614,80,1.908485019,8.972179222,85,1.934498451,9.246621004,105.73,2.028274648,10.30665247,84.10,1.929945174,9.197992152,84.32,1.931056076,9.209833188,3.00,0.602059991,1.870828693,230.67,2.36486355,15.2041661,0.59,0.201397124,1.044030651,29.7,1.487609666,5.49848464,2,0.477121255,1.58113883
10,7,10.07,TD,D 46,2,3,0.602059991,1.870828693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,8,10.08,T,Positive,2,14,1.176091259,3.807886553,114,2.06069784,10.70046728,122,2.089905111,11.06797181,112.75,2.05594164,10.64177816,103.94,2.020937169,10.21954303,92.02,1.968576237,9.61873063,8.33,0.970036777,2.972092417,552.50,2.743117625,23.51595203,0.78,0.250420002,1.13137085,4.0,0.698970004,2.121320344,2.4,0.531478917,1.702938637
10,9,10.09,TD,D 49,2,12,1.113943352,3.535533906,85,1.934498451,9.246621004,92,1.968482949,9.617692031,141.11,2.152614972,11.89986709,129.66,2.11614546,11.40880556,108.30,2.038612266,10.4306286,4.67,0.753327667,2.273030283,214.67,2.333783026,14.66856048,1.04,0.309630167,1.240967365,38.3,1.594024036,6.226288354,1.99,0.475671188,1.577973384
10,10,10.10,TD,D 79,2,8,0.954242509,2.915475947,85,1.934498451,9.246621004,85,1.934498451,9.246621004,114.67,2.063228021,10.73181906,104.91,2.024929,10.26684259,100.44,2.00619251,10.04669559,2.33,0.522878745,1.683250823,260.67,2.417748402,16.1606518,1.4,0.380211242,1.378404875,0.1,0.054357662,0.795822426,2.42,0.534026106,1.708800749
10,11,10.11,TD,D 15,2,11,1.079181246,3.391164992,80,1.908485019,8.972179222,85,1.934498451,9.246621004,103.74,2.020098502,10.20963306,110.33,2.046619653,10.52767345,96.84,1.990538544,9.866355914,3.67,0.669006781,2.041241452,240.33,2.382617311,15.5188058,0.93,0.285557309,1.195826074,1.7,0.431363764,1.483239697,2.3,0.51851394,1.673320053
10,12,10.12,TD,D 77,2,14,1.176091259,3.807886553,85,1.934498451,9.246621004,85,1.934498451,9.246621004,123.50,2.095153344,11.13532268,126.28,2.104754986,11.2595951,118.32,2.076707534,10.90038674,0.33,0.124938737,0.912870929,220.00,2.344392274,14.8492424,0.67,0.222716471,1.081665383,30.2,1.493690356,5.537749242,2.06,0.485721426,1.6
11,1,11.01,TB,B 82,1,5,0.77815125,2.34520788,80,1.908485019,8.972179222,85,1.934498451,9.246621004,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.00,0.698970004,2.121320344,226.17,2.356344605,15.05545305,1.24,0.350248018,1.319090596,35.1,1.557908027,5.969366242,2.08,0.488550717,1.60623784
11,2,11.02,TB,B 41,1,11,1.079181246,3.391164992,85,1.934498451,9.246621004,92,1.968482949,9.617692031,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33,0.522878745,1.683250823,182.83,2.264424262,13.54006401,1.26,0.354108439,1.326649916,NA,NA,NA,NA,NA,NA
11,3,11.03,TB,B 54,1,2,0.477121255,1.58113883,85,1.934498451,9.246621004,85,1.934498451,9.246621004,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.00,0.698970004,2.121320344,166.00,2.222716471,12.9034879,1.39,0.378397901,1.374772708,NA,NA,NA,NA,NA,NA
11,4,11.04,TB,B 59,1,13,1.146128036,3.674234614,80,1.908485019,8.972179222,80,1.908485019,8.972179222,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.00,0.77815125,2.34520788,177.00,2.250420002,13.32291259,1.3,0.361727836,1.341640786,6.9,0.899455702,2.726414006,2,0.477121255,1.58113883
11,5,11.05,TB,B 86,1,11,1.079181246,3.391164992,85,1.934498451,9.246621004,85,1.934498451,9.246621004,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67,0.425968732,1.471960144,160.17,2.207275224,12.67543556,1.2,0.342422681,1.303840481,13.8,1.171238756,3.785938897,2.41,0.532754379,1.705872211
11,6,11.06,TB,B 27,1,3,0.602059991,1.870828693,92,1.968482949,9.617692031,107,2.033423755,10.36822068,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33,0.726998728,2.198484326,264.17,2.423518929,16.26857912,1.3,0.361727836,1.341640786,0.6,0.204119983,1.048808848,2.25,0.511883361,1.658312395
11,7,11.07,TD,D 86,2,11,1.079181246,3.391164992,80,1.908485019,8.972179222,85,1.934498451,9.246621004,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.67,0.823908741,2.483277404,160.17,2.207275224,12.67543556,1.24,0.350248018,1.319090596,0.2,0.091080469,0.856348839,2.36,0.526339277,1.691153453
11,8,11.08,TD,D 118,2,13,1.146128036,3.674234614,92,1.968482949,9.617692031,92,1.968482949,9.617692031,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33,0.522878745,1.683250823,231.50,2.366422957,15.23154621,0.94,0.28780173,1.2,42.4,1.637823161,6.552353267,1.91,0.463892989,1.55241747
11,9,11.09,TD,D 72,2,11,1.079181246,3.391164992,80,1.908485019,8.972179222,80,1.908485019,8.972179222,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.00,0.698970004,2.121320344,240.67,2.383216752,15.52954174,1.12,0.326335861,1.272792206,0.3,0.102662342,0.875595036,2.26,0.5132176,1.661324773
11,10,11.10,T,Positive,2,12,1.113943352,3.535533906,100,2.004321374,10.02496883,122,2.089905111,11.06797181,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.00,0.903089987,2.738612788,482.33,2.684246748,21.97346885,0.84,0.264817823,1.15758369,25.1,1.416085498,5.056349144,2.06,0.485721426,1.6
11,11,11.11,N,Negative,2,15,1.204119983,3.937003937,58,1.770852012,7.64852927,65,1.819543936,8.093207028,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,0.22184875,1.08012345,192.33,2.286306739,13.88644423,0.44,0.158362492,0.969535971,200.0,2.303124029,14.15862517,1.44,0.387389826,1.392838828
11,12,11.12,TD,D 55,2,9,1,3.082207001,80,1.908485019,8.972179222,85,1.934498451,9.246621004,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33,0.726998728,2.198484326,171.00,2.235528447,13.09580085,1.12,0.326335861,1.272792206,NA,NA,NA,NA,NA,NA
12,1,12.01,TB,B 64,1,12,1.113943352,3.535533906,80,1.908485019,8.972179222,80,1.908485019,8.972179222,75.13,1.881557704,8.696569926,69.54,1.848412995,8.368772434,48.09,1.690952479,6.97032398,3.67,0.669006781,2.041241452,225.33,2.35474852,15.02775211,1.34,0.369215857,1.356465997,34.1,1.545719356,5.885009204,1.87,0.457881897,1.539480432
12,2,12.02,T,Positive,1,6,0.84509804,2.549509757,122,2.089905111,11.06797181,128,2.11058971,11.33578405,102.24,2.013833068,10.13589915,81.59,1.91694355,9.06052199,84.76,1.933262625,9.233397354,12.67,1.135662602,3.628590176,453.67,2.657693116,21.31118642,1.555,0.407390904,1.433527119,5.1,0.787696568,2.373464416,2.21,0.506505032,1.646207763
12,3,12.03,N,Negative,1,15,1.204119983,3.937003937,58,1.770852012,7.64852927,65,1.819543936,8.093207028,69.79,1.849996044,8.384147757,NA,NA,NA,NA,NA,NA,1.33,0.367976785,1.354006401,198.50,2.2999429,14.10673598,0.7,0.230448921,1.095445115,212.3,2.328990855,14.58766602,1.45,0.389166084,1.396424004
12,4,12.04,TB,B 79,1,13,1.146128036,3.674234614,85,1.934498451,9.246621004,85,1.934498451,9.246621004,105.87,2.02884869,10.31349834,86.81,1.94352596,9.343787085,82.82,1.92333477,9.127842729,5.00,0.77815125,2.34520788,153.67,2.189396726,12.41638702,1.17,0.336459734,1.292284798,13.8,1.170261715,3.78153408,2.14,0.496929648,1.624807681
12,5,12.05,TB,B 08,1,14,1.176091259,3.807886553,80,1.908485019,8.972179222,80,1.908485019,8.972179222,119.70,2.081708945,10.96359729,115.57,2.066586922,10.77358035,89.43,1.956333952,9.483378111,2.67,0.56427143,1.779513042,170.83,2.235107415,13.08943594,0.98,0.29666519,1.216552506,28.7,1.472268752,5.400617249,1.9,0.462397998,1.549193338
12,6,12.06,TB,B 19,1,1,0.301029996,1.224744871,107,2.033423755,10.36822068,107,2.033423755,10.36822068,146.50,2.168806117,12.1245531,108.96,2.041236907,10.46233965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,7,12.07,TD,D 25,2,3,0.602059991,1.870828693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,8,12.08,TD,D 58,2,14,1.176091259,3.807886553,80,1.908485019,8.972179222,85,1.934498451,9.246621004,147.00,2.170274009,12.14513028,126.59,2.105823527,11.27350984,97.71,1.994377863,9.910287498,4.33,0.726998728,2.198484326,247.00,2.394451681,15.73213272,1.18,0.338456494,1.29614814,35.2,1.558708571,5.974947699,2.03,0.481442629,1.590597372
12,9,12.09,TD,D 48,2,12,1.113943352,3.535533906,85,1.934498451,9.246621004,85,1.934498451,9.246621004,105.38,2.026840604,10.28957008,114.15,2.061281352,10.70768958,97.18,1.992036313,9.883471226,3.00,0.602059991,1.870828693,174.00,2.243038049,13.20984481,0.98,0.29666519,1.216552506,36.0,1.567810291,6.03876367,2.3,0.51851394,1.673320053
12,10,12.10,TD,D 92,2,14,1.176091259,3.807886553,80,1.908485019,8.972179222,85,1.934498451,9.246621004,113.46,2.058650832,10.675169,98.08,1.995968198,9.928541641,114.70,2.06334629,10.73328677,2.67,0.56427143,1.779513042,221.50,2.347330015,14.89966443,0.71,0.23299611,1.1,26.5,1.438805957,5.192943931,2.04,0.482873584,1.593737745
12,11,12.11,T,Positive,2,7,0.903089987,2.738612788,107,2.033423755,10.36822068,114,2.06069784,10.70046728,127.62,2.109315088,11.31909667,115.65,2.066885008,10.77729424,99.02,2.000101491,9.976140127,9.33,1.014240439,3.13581462,414.83,2.6189193,20.37972849,0.81,0.257678575,1.144552314,13.2,1.152288344,3.701351105,2.28,0.515873844,1.6673332
12,12,12.12,TD,D 97,2,12,1.113943352,3.535533906,85,1.934498451,9.246621004,85,1.934498451,9.246621004,88.23,1.950517765,9.419735238,80.57,1.911547556,9.004066335,77.99,1.897597135,8.859715063,1.67,0.425968732,1.471960144,238.00,2.378397901,15.44344521,0.91,0.281033367,1.187434209,10.5,1.06069784,3.31662479,2.17,0.501059262,1.634013464
13,1,13.01,TB,B 74,1,8,0.954242509,2.915475947,92,1.968482949,9.617692031,107,2.033423755,10.36822068,112.66,2.055598503,10.63755637,91.52,1.966257349,9.592946804,65.70,1.824146328,8.136531674,2.00,0.477121255,1.58113883,178.17,2.253257214,13.3666251,1.35,0.371067862,1.360147051,NA,NA,NA,NA,NA,NA
13,2,13.02,T,Totontepec,1,11,1.079181246,3.391164992,122,2.089905111,11.06797181,128,2.11058971,11.33578405,133.36,2.128277812,11.56989276,100.21,2.005203437,10.03520513,84.96,1.934296908,9.244463163,10.67,1.06694679,3.341656276,344.17,2.538028849,18.56520042,1.675,0.427323786,1.47478812,NA,NA,NA,NA,NA,NA
13,3,13.03,TB,B 84,1,13,1.146128036,3.674234614,73,1.86923172,8.5732141,80,1.908485019,8.972179222,113.77,2.059814972,10.68954893,96.43,1.988675522,9.845107706,79.11,1.903687851,8.922455183,3.00,0.602059991,1.870828693,229.00,2.361727836,15.14925741,0.92,0.283301229,1.191637529,50.8,1.71432976,7.162401832,1.71,0.432969291,1.486606875
13,4,13.04,TB,B 57,1,13,1.146128036,3.674234614,80,1.908485019,8.972179222,85,1.934498451,9.246621004,125.00,2.100367485,11.20263862,110.11,2.045746333,10.517046,89.68,1.957520322,9.496411938,1.67,0.425968732,1.471960144,177.17,2.250826455,13.32916602,1.11,0.324282455,1.268857754,22.8,1.375968275,4.823553324,2,0.477121255,1.58113883
13,5,13.05,TB,B 23,1,10,1.041392685,3.240370349,80,1.908485019,8.972179222,80,1.908485019,8.972179222,165.33,2.220960763,12.87735366,126.83,2.106635737,11.28409801,139.04,2.146254601,11.81273914,4.00,0.698970004,2.121320344,236.83,2.376272723,15.40562668,0.85,0.267171728,1.161895004,129.1,2.114388554,11.3856635,1.69,0.42975228,1.479864859
13,6,13.06,TB,B 49,1,15,1.204119983,3.937003937,80,1.908485019,8.972179222,80,1.908485019,8.972179222,155.47,2.194440678,12.48893339,111.45,2.050953396,10.58056851,107.24,2.034379246,10.37968556,3.00,0.602059991,1.870828693,197.00,2.29666519,14.05346932,0.71,0.23299611,1.1,81.8,1.918030337,9.071934744,1.97,0.472756449,1.571623365
13,7,13.07,TD,D 102,2,15,1.204119983,3.937003937,85,1.934498451,9.246621004,85,1.934498451,9.246621004,122.67,2.092258368,11.09812117,109.90,2.044912292,10.50690646,115.57,2.06659976,10.77374028,2.33,0.522878745,1.683250823,270.67,2.434036354,16.46713899,1.4,0.380211242,1.378404875,8.8,0.991226076,3.049590136,2.12,0.494154594,1.618641406
13,8,13.08,TD,D 33,2,11,1.079181246,3.391164992,73,1.86923172,8.5732141,73,1.86923172,8.5732141,97.99,1.995579469,9.924076676,87.82,1.948492264,9.397670753,87.63,1.947577045,9.387717722,1.00,0.301029996,1.224744871,162.67,2.213960237,12.77367084,0.89,0.276461804,1.178982612,NA,NA,NA,NA,NA,NA
13,9,13.09,TD,D 01,2,5,0.77815125,2.34520788,85,1.934498451,9.246621004,85,1.934498451,9.246621004,134.22,2.13103715,11.60684378,100.45,2.006253266,10.04740184,98.17,1.996368599,9.933142763,3.67,0.669006781,2.041241452,330.17,2.520046617,18.18424226,1.46,0.390935107,1.4,23.4,1.387389826,4.888762625,1.97,0.472756449,1.571623365
13,10,13.10,N,Negative,2,15,1.204119983,3.937003937,58,1.770852012,7.64852927,65,1.819543936,8.093207028,102.56,2.015177002,10.1516705,NA,NA,NA,103.58,2.019429145,10.20173055,1.00,0.301029996,1.224744871,180.50,2.258876629,13.45362405,0.51,0.178976947,1.004987562,154.3,2.191171456,12.44186481,1.17,0.336459734,1.292284798
13,11,13.11,T,Positive,2,14,1.176091259,3.807886553,122,2.089905111,11.06797181,128,2.11058971,11.33578405,116.68,2.070713819,10.8251108,117.10,2.072248895,10.84434079,NA,NA,NA,6.00,0.84509804,2.549509757,407.00,2.610660163,20.18662924,0.825,0.261262869,1.151086443,2.3,0.514104821,1.663329993,2.465,0.539703239,1.721917536
13,12,13.12,TD,D 71,2,10,1.041392685,3.240370349,80,1.908485019,8.972179222,85,1.934498451,9.246621004,97.25,1.992332003,9.886853609,77.91,1.897126677,8.854887066,74.94,1.880464843,8.68556242,1.00,0.301029996,1.224744871,174.83,2.245101209,13.24134938,0.97,0.294466226,1.212435565,27.1,1.448190837,5.25039681,1.96,0.471291711,1.568438714
14,1,14.01,TB,B 16,1,15,1.204119983,3.937003937,80,1.908485019,8.972179222,85,1.934498451,9.246621004,116.48,2.069956412,10.81563518,88.84,1.95345955,9.45187238,67.08,1.833010975,8.220623833,0.67,0.22184875,1.08012345,214.50,2.333447274,14.6628783,1.27,0.356025857,1.33041347,5.9,0.838849091,2.529822128,2.16,0.499687083,1.630950643
14,2,14.02,TB,B 04,1,5,0.77815125,2.34520788,92,1.968482949,9.617692031,107,2.033423755,10.36822068,127.35,2.10838892,11.30698657,137.63,2.141851239,11.75279073,119.45,2.08081235,10.95223895,2.33,0.522878745,1.683250823,153.17,2.187990482,12.39623599,1.32,0.365487985,1.349073756,NA,NA,NA,NA,NA,NA
14,3,14.03,TB,B 18,1,7,0.903089987,2.738612788,85,1.934498451,9.246621004,85,1.934498451,9.246621004,151.44,2.183108667,12.32653293,133.33,2.128180357,11.56858985,119.33,2.080385061,10.94683003,2.67,0.56427143,1.779513042,189.50,2.27989498,13.78404875,1.18,0.338456494,1.29614814,0.7,0.238882089,1.110555417,1.92,0.465382851,1.555634919
14,4,14.04,TB,B 80,1,7,0.903089987,2.738612788,92,1.968482949,9.617692031,92,1.968482949,9.617692031,129.26,2.114819512,11.39133578,130.45,2.118745281,11.44313621,102.61,2.015415642,10.15447352,2.00,0.477121255,1.58113883,218.83,2.342093545,14.80990659,1.48,0.394451681,1.407124728,4.9,0.770852012,2.323790008,2.23,0.509202522,1.652271164
14,5,14.05,N,Negative,1,14,1.176091259,3.807886553,58,1.770852012,7.64852927,65,1.819543936,8.093207028,112.70,2.055766239,10.6396199,NA,NA,NA,NA,NA,NA,1.33,0.367976785,1.354006401,200.33,2.303915684,14.17156778,0.62,0.209515015,1.058300524,151.2,2.182509757,12.3180085,1.54,0.404833717,1.428285686
14,6,14.06,TB,B 69,1,13,1.146128036,3.674234614,85,1.934498451,9.246621004,92,1.968482949,9.617692031,121.32,2.087489506,11.03710814,110.03,2.045421171,10.51309181,105.96,2.029236961,10.31813132,3.33,0.636822098,1.957890021,163.00,2.214843848,12.78671185,0.94,0.28780173,1.2,NA,NA,NA,NA,NA,NA
14,7,14.07,TD,D 42,2,15,1.204119983,3.937003937,80,1.908485019,8.972179222,80,1.908485019,8.972179222,115.68,2.066986796,10.77856271,133.98,2.130269023,11.59654584,116.40,2.069653561,10.81184862,1.33,0.367976785,1.354006401,184.17,2.267562809,13.58921141,1.11,0.324282455,1.268857754,8.0,0.954242509,2.915475947,2.23,0.509202522,1.652271164
14,8,14.08,TD,D 07,2,8,0.954242509,2.915475947,85,1.934498451,9.246621004,85,1.934498451,9.246621004,123.33,2.0945673,11.12778182,109.32,2.042646624,10.47941134,64.87,1.818709887,8.085380062,2.67,0.56427143,1.779513042,254.83,2.407957129,15.97915309,0.9,0.278753601,1.183215957,28.0,1.4628969,5.341660166,1.82,0.450249108,1.523154621
14,9,14.09,TD,D 119,2,10,1.041392685,3.240370349,80,1.908485019,8.972179222,80,1.908485019,8.972179222,148.41,2.174387691,12.20298165,126.41,2.105208967,11.26550484,101.35,2.010081018,10.09199637,3.33,0.636822098,1.957890021,307.17,2.488785661,17.54042949,1.49,0.396199347,1.410673598,20.0,1.322219295,4.527692569,2.78,0.5774918,1.811077028
14,10,14.10,TD,D 91,2,11,1.079181246,3.391164992,92,1.968482949,9.617692031,92,1.968482949,9.617692031,140.61,2.151095234,11.87899102,129.56,2.11581471,11.40444533,69.32,1.847057897,8.355633155,4.67,0.753327667,2.273030283,393.33,2.59586349,19.84523452,0.94,0.28780173,1.2,2.7,0.572096768,1.798147195,2.4,0.531478917,1.702938637
